sys_RespNum,d,MXD_1_b,MXD_1_w,MXD_2_b,MXD_2_w,MXD_3_b,MXD_3_w,MXD_4_b,MXD_4_w,MXD_5_b,MXD_5_w,MXD_6_b,MXD_6_w,MXD_7_b,MXD_7_w,MXD_8_b,MXD_8_w,MXD_9_b,MXD_9_w,MXD_10_b,MXD_10_w,MXD_11_b,MXD_11_w,MXD_12_b,MXD_12_w,MXD_13_b,MXD_13_w,MXD_14_b,MXD_14_w,MXD_15_b,MXD_15_w,MXD_16_b,MXD_16_w,MXD_17_b,MXD_17_w,MXD_18_b,MXD_18_w,sys_MXDDesignID_MXD,nKOP1,nKOP2,nKOP3,nKOP4,nKOP5,nKOP6,nKOP7,nKOP8,nKOP9,nKOP10,nKOP11,nKOP12,nKOP13,weegvar
633,411118907,5,38,9,26,34,11,17,12,10,35,6,18,19,37,3,36,2,38,4,29,34,6,9,28,17,18,33,26,3,35,10,27,6,26,9,14,MXD1_1753104514_5,2,1,1,2,1,4,6,3,4,2,2,1,1,.943191426977055
1575,411118912,31,13,7,27,23,37,9,26,8,24,2,35,10,12,3,27,1,18,9,4,14,20,17,25,10,38,3,27,1,12,10,26,2,25,16,12,MXD1_1753104514_5,2,1,1,5,6,1,6,3,11,2,1,2,2,1.81541793809307
803,411118968,7,27,9,23,38,14,31,35,22,30,17,13,10,26,32,19,17,12,10,6,38,27,32,18,8,29,31,19,33,15,22,4,10,26,8,18,MXD1_1753104514_5,2,1,1,2,8,1,6,3,7,2,2,2,1,.943191426977055
169,411118971,40,13,2,24,3,30,9,26,6,29,10,13,31,35,3,12,40,29,9,11,2,28,8,35,23,25,34,26,10,36,8,32,9,24,17,11,MXD1_1753104514_5,2,1,2,5,8,2,5,3,10,2,2,2,1,1.81541793809307
161,411118990,9,32,23,12,8,21,17,24,6,29,22,35,10,28,8,27,5,39,9,30,7,25,4,24,8,37,18,29,19,39,10,35,23,31,6,38,MXD1_1753104514_5,2,1,2,4,3,4,6,4,12,2,1,2,2,1.21322842800834
1697,411118991,16,20,30,28,18,35,34,12,19,13,31,39,16,8,15,36,23,26,6,28,19,21,32,12,15,29,9,26,10,36,23,14,8,28,19,39,MXD1_1753104514_5,2,1,1,3,6,5,6,4,9,2,2,2,2,1.81541793809307
226,411118993,7,32,4,29,22,24,30,26,9,34,16,36,22,28,5,26,6,33,13,38,31,28,27,34,1,29,2,33,10,24,5,38,3,18,6,35,MXD1_1753104514_5,2,1,1,3,6,5,6,7,7,2,2,2,1,1.81541793809307
300,411119017,19,12,2,36,39,16,1,34,9,19,3,2,35,12,36,7,14,37,23,21,18,34,5,1,4,35,13,27,10,36,33,3,16,24,11,25,MXD1_1753104514_5,2,1,1,3,7,2,2,5,5,2,1,2,2,.943191426977055
919,411119052,13,29,12,33,20,15,39,30,17,32,22,28,9,36,17,34,12,15,3,33,13,14,11,30,9,31,12,27,10,34,1,18,9,22,8,33,MXD1_1753104514_5,1,1,3,5,6,4,4,2,8,2,1,2,1,3.80380182200603
2243,411119097,10,24,16,25,33,28,17,34,6,26,27,40,37,38,9,18,10,28,1,26,17,38,21,25,6,18,10,20,17,29,37,35,9,19,16,40,MXD1_1753104514_5,2,1,2,5,8,4,6,3,9,2,2,1,1,1.81541793809307
957,411119102,16,29,34,28,3,17,15,18,33,27,22,26,31,20,34,4,40,13,16,22,6,28,33,18,15,24,9,35,14,19,16,13,1,11,30,29,MXD1_1753104514_5,1,1,2,2,2,4,2,2,3,2,2,2,2,3.80380182200603
710,411119110,24,34,27,30,25,28,38,1,18,26,11,4,20,35,22,36,17,29,30,40,10,16,3,13,20,31,17,32,19,15,25,16,37,11,15,28,MXD1_1753104514_5,2,1,2,4,8,5,6,7,13,2,1,2,1,3.26434922293851
556,411119134,2,6,1,28,3,20,11,24,9,36,5,29,10,23,39,35,2,26,9,14,24,19,10,39,3,18,15,35,6,28,22,27,2,19,9,7,MXD1_1753104514_5,2,1,1,2,6,5,6,2,5,2,2,2,2,1.81541793809307
2346,411119147,19,9,7,15,5,23,30,16,40,33,4,18,1,10,26,35,24,13,34,22,12,25,5,32,10,40,37,20,33,6,16,3,25,27,4,19,MXD1_1753104514_5,2,1,2,4,4,4,5,2,5,2,2,1,1,3.26434922293851
895,411119155,22,18,13,12,32,39,17,21,28,16,19,23,8,33,40,22,38,27,11,35,2,32,29,25,9,23,34,35,24,28,22,16,38,20,5,26,MXD1_1753104514_5,2,1,2,2,1,4,6,5,2,2,2,2,2,3.26434922293851
453,411119177,24,31,25,12,3,39,16,35,2,38,23,18,19,29,8,39,10,26,3,40,19,17,6,34,22,35,9,26,23,12,16,28,2,27,1,29,MXD1_1753104514_5,2,1,1,4,7,2,2,2,5,2,2,2,1,.943191426977055
1628,411119202,9,11,8,28,34,13,2,38,6,31,17,39,21,37,3,27,1,35,6,26,8,39,4,25,10,35,2,29,1,17,9,12,3,19,2,34,MXD1_1753104514_5,1,1,3,1,1,4,6,6,8,2,1,2,2,3.80380182200603
1873,411119244,40,28,13,14,2,24,21,29,40,35,9,25,34,15,5,7,6,38,2,15,3,24,6,26,2,10,17,18,39,25,22,26,27,28,4,15,MXD1_1753104514_5,2,1,1,2,6,2,6,4,10,2,2,1,1,1.81541793809307
443,411119267,13,24,16,7,1,28,19,34,6,26,13,23,37,20,14,30,15,32,23,35,17,38,25,40,3,18,16,20,17,7,2,39,19,31,16,33,MXD1_1753104514_5,2,1,3,5,6,4,4,2,5,2,2,1,1,3.26434922293851
2326,411119290,32,20,8,40,24,19,25,26,10,21,16,36,27,18,14,26,10,29,9,38,36,28,27,23,25,11,16,14,10,20,9,38,22,18,6,35,MXD1_1753104514_5,2,1,2,3,7,4,4,3,11,2,2,2,2,3.26434922293851
739,411119299,3,35,16,28,6,23,32,13,3,26,1,25,33,38,16,19,15,12,6,18,2,38,21,24,34,7,33,12,15,35,5,11,3,23,10,7,MXD1_1753104514_5,2,1,2,5,1,4,4,7,3,2,2,1,2,3.26434922293851
2313,411119337,34,35,33,15,8,29,2,19,32,23,30,28,40,18,22,13,34,25,8,14,2,18,17,35,10,11,33,29,40,13,9,28,2,27,31,25,MXD1_1753104514_5,2,1,2,4,6,4,4,5,3,2,2,2,2,3.26434922293851
1184,411119339,40,29,17,38,6,25,7,29,10,4,17,24,22,27,8,12,20,28,6,26,10,25,5,24,21,18,2,38,22,30,8,29,21,25,39,35,MXD1_1753104514_5,2,1,2,2,5,1,6,3,9,2,2,2,1,.943191426977055
1782,411119344,37,26,6,14,34,29,35,28,33,13,23,7,31,26,34,12,27,38,36,19,33,25,22,28,6,12,32,16,27,17,37,14,22,26,19,12,MXD1_1753104514_5,2,1,1,4,6,4,6,2,8,2,2,2,1,1.81541793809307
2242,411119349,37,29,7,28,16,25,33,21,38,32,18,22,6,40,12,27,14,13,33,21,24,38,8,19,17,10,28,36,32,18,11,10,23,29,5,36,MXD1_1753104514_5,2,1,2,4,8,4,6,7,7,2,2,2,2,3.26434922293851
2339,411119360,25,18,5,31,32,12,22,26,20,35,38,33,16,28,21,30,37,7,9,12,8,1,10,32,25,18,37,30,16,26,24,28,40,1,37,19,MXD1_1753104514_5,2,1,2,2,8,4,5,2,5,2,2,1,1,1.81541793809307
982,411119365,39,33,40,18,4,26,16,32,6,17,20,36,29,37,15,35,22,32,9,17,29,7,16,30,6,19,21,18,39,38,15,26,10,18,14,20,MXD1_1753104514_5,2,1,1,2,8,4,6,4,3,2,2,1,1,.943191426977055
1658,411119385,22,40,8,12,17,38,9,27,10,11,7,29,2,24,8,38,17,14,6,28,3,26,10,25,20,24,3,18,4,29,9,28,22,26,13,27,MXD1_1753104514_5,2,1,1,3,3,5,6,2,6,2,2,2,2,.943191426977055
269,411119392,20,29,2,26,27,13,36,37,35,5,31,33,4,22,28,11,12,15,27,35,18,38,21,5,12,35,40,7,14,10,32,26,19,9,36,39,MXD1_1753104514_5,2,1,2,2,2,2,4,2,3,2,2,1,1,3.26434922293851
619,411119400,5,29,14,35,15,24,10,30,5,32,2,28,6,26,7,25,4,12,3,27,14,29,11,30,9,28,12,24,10,34,2,37,9,21,8,24,MXD1_1753104514_5,2,1,2,2,5,4,6,2,3,2,2,1,1,.943191426977055
442,411119434,5,34,4,7,16,9,14,10,17,35,15,8,6,39,5,31,14,26,21,30,16,38,1,19,6,7,3,31,2,32,15,10,22,26,5,20,MXD1_1753104514_5,1,1,2,5,1,4,3,3,9,2,1,1,1,3.80380182200603
627,411119439,16,28,30,20,5,12,10,18,19,23,33,27,34,35,11,32,2,29,3,27,20,7,22,17,38,37,18,29,21,39,28,14,15,24,33,23,MXD1_1753104514_5,2,1,2,5,2,4,1,5,10,1,1,2,1,3.26434922293851
729,411119465,33,13,30,28,9,15,22,38,32,16,5,26,20,24,6,29,40,25,10,7,34,28,21,26,5,24,9,20,6,29,17,14,8,28,13,36,MXD1_1753104514_5,2,1,3,4,7,4,6,2,7,2,2,2,2,1.81541793809307
1614,411119470,19,11,26,13,31,6,17,12,38,18,37,2,4,30,7,35,23,13,26,3,20,4,34,33,32,10,36,29,6,34,19,18,28,1,32,31,MXD1_1753104514_5,2,1,3,2,2,4,2,6,4,2,1,2,2,3.26434922293851
1153,411119490,21,33,3,28,5,26,9,38,4,18,16,39,11,25,8,29,7,19,15,26,2,31,8,34,16,29,17,20,5,19,10,36,3,38,32,39,MXD1_1753104514_5,2,1,1,5,5,4,1,6,7,1,2,2,1,.943191426977055
1259,411119529,9,30,32,13,2,19,7,35,9,18,5,4,10,26,3,34,6,40,17,21,5,12,11,34,1,38,3,39,10,35,23,13,17,12,8,26,MXD1_1753104514_5,1,3,2,3,4,3,5,2,5,2,2,1,1,1.28631112329101
1870,411119531,9,7,26,13,8,15,28,29,37,1,22,25,16,19,18,24,2,29,36,33,17,16,24,39,6,12,20,38,4,36,28,22,1,17,3,23,MXD1_1753104514_5,1,3,2,3,2,3,5,3,10,2,1,1,1,.668296593558889
1591,411119539,36,17,3,19,5,33,1,18,6,15,10,17,2,31,28,26,11,19,6,18,12,4,9,17,5,16,3,33,4,30,1,31,9,32,2,27,MXD1_1753104514_5,1,3,2,2,8,4,2,3,10,2,2,2,1,.859630826210321
1090,411119545,40,26,24,2,22,21,31,8,23,25,22,6,37,34,4,33,14,11,8,25,18,3,21,27,5,30,36,24,11,3,14,31,2,10,38,3,MXD1_1753104514_5,1,3,2,1,8,3,2,3,8,2,2,2,2,.859630826210321
1831,411119558,15,36,33,26,6,39,3,23,7,29,1,17,10,20,8,19,16,28,2,38,31,35,13,36,3,19,21,23,2,28,7,30,9,38,10,33,MXD1_1753104514_5,1,3,1,5,1,2,6,3,9,2,1,1,1,.668296593558889
1593,411119563,40,38,27,29,25,33,4,28,24,19,27,35,6,38,40,30,3,28,6,12,17,29,25,18,5,35,24,12,3,33,22,14,9,28,6,20,MXD1_1753104514_5,1,3,1,4,1,3,5,2,5,2,2,1,2,.668296593558889
2059,411119578,10,28,7,33,1,24,5,18,6,25,39,29,11,30,9,4,22,26,10,24,39,25,8,28,2,29,6,26,22,38,3,34,7,25,9,27,MXD1_1753104514_5,2,3,1,2,7,3,6,4,7,2,2,2,2,.573519223124488
785,411119579,4,34,10,13,5,37,21,35,16,12,3,32,6,31,8,30,40,36,2,18,5,38,21,13,22,31,6,30,25,36,3,23,5,24,2,13,MXD1_1753104514_5,2,3,1,2,3,1,5,3,10,2,2,1,2,1.1038873506711
2075,411119591,6,21,14,36,11,38,22,40,25,1,9,36,21,29,15,26,5,23,6,10,27,26,16,39,22,34,15,2,11,20,24,7,27,18,16,19,MXD1_1753104514_5,2,3,1,1,3,2,5,3,9,2,1,1,1,1.1038873506711
26,411119593,27,11,9,26,5,29,8,28,39,19,6,18,10,34,4,26,17,30,3,35,15,18,8,24,17,25,1,30,9,13,10,26,7,25,3,31,MXD1_1753104514_5,2,3,1,4,3,3,6,2,5,2,2,2,1,1.1038873506711
1458,411119616,5,18,8,17,2,25,13,35,5,28,33,19,15,27,6,38,37,7,16,35,40,19,6,34,10,31,9,18,15,30,3,24,10,34,4,20,MXD1_1753104514_5,2,3,1,4,1,2,3,4,10,2,2,1,1,.573519223124488
1666,411119617,6,24,1,35,27,13,39,11,22,26,4,29,6,30,14,12,21,29,22,26,40,36,14,12,25,34,6,7,21,11,40,28,16,31,5,33,MXD1_1753104514_5,1,3,2,2,1,2,3,2,5,2,1,1,2,1.10328255972359
1559,411119633,22,9,36,31,15,19,21,14,11,37,25,29,28,10,24,3,40,18,28,32,12,37,34,2,25,38,24,39,8,16,23,15,17,33,26,40,MXD1_1753104514_5,1,3,2,5,8,2,6,4,10,2,1,1,2,.859630826210321
2278,411119638,9,7,40,35,21,32,16,24,33,1,4,28,18,38,27,26,21,15,16,40,8,38,4,14,1,28,35,17,27,15,9,25,37,28,12,13,MXD1_1753104514_5,1,3,2,5,8,1,1,1,1,1,2,2,1,.859630826210321
178,411119654,15,7,20,35,22,12,16,24,1,19,4,17,37,18,6,20,15,21,16,29,5,23,14,33,1,34,6,17,15,36,4,18,31,26,13,38,MXD1_1753104514_5,1,3,1,5,6,3,4,6,5,2,1,2,2,.859630826210321
1406,411119656,3,19,8,34,7,26,6,30,13,37,1,18,9,31,17,32,3,34,2,33,13,35,5,32,10,23,12,18,6,34,16,19,5,30,8,18,MXD1_1753104514_5,1,3,1,5,4,3,6,3,9,2,2,1,2,1.10328255972359
1439,411119661,21,25,15,24,27,12,2,26,3,35,6,38,16,28,4,13,37,25,9,12,2,11,3,38,15,18,22,39,16,12,27,28,3,40,16,4,MXD1_1753104514_5,2,3,2,2,1,1,5,2,5,2,2,1,1,.946815774070993
911,411119692,5,6,2,22,17,27,34,23,8,1,7,28,33,29,40,25,6,34,21,20,29,16,36,14,27,7,5,12,26,2,24,13,28,27,9,16,MXD1_1753104514_5,1,3,1,2,2,3,6,6,12,2,1,2,1,.668296593558889
1062,411119701,6,38,4,28,7,29,8,12,16,28,3,26,37,11,22,35,10,13,6,31,9,18,3,32,40,30,25,11,16,37,10,31,7,12,9,13,MXD1_1753104514_5,1,3,2,4,6,2,5,3,7,2,2,2,2,1.28631112329101
963,411119704,37,16,1,28,3,11,5,38,2,19,7,35,6,12,34,29,10,17,23,19,33,13,36,38,22,28,2,21,3,27,5,18,2,11,10,13,MXD1_1753104514_5,1,3,2,5,7,1,5,4,10,2,2,1,2,.668296593558889
2105,411119707,11,25,22,24,16,23,20,19,21,35,14,7,11,1,40,3,33,19,15,37,34,10,32,2,25,26,36,17,33,12,15,13,28,26,21,17,MXD1_1753104514_5,1,3,2,4,2,99999997,4,2,7,2,2,2,2,.859630826210321
2172,411119712,9,31,10,30,20,24,2,14,15,35,9,36,40,33,16,28,8,11,14,30,16,29,1,28,13,25,4,11,5,2,6,30,17,33,16,35,MXD1_1753104514_5,1,3,1,5,4,3,6,2,10,2,2,1,2,1.10328255972359
688,411119718,13,28,1,31,40,33,29,10,20,17,37,38,4,18,27,40,22,13,28,19,39,21,35,24,3,30,36,29,2,33,31,5,21,35,12,15,MXD1_1753104514_5,2,3,2,4,7,3,4,2,5,2,2,2,2,.737718564442392
2202,411119720,9,3,36,28,34,2,10,7,27,23,37,15,39,13,6,14,30,1,27,15,4,16,5,38,24,37,8,26,17,40,9,16,10,37,19,28,MXD1_1753104514_5,1,3,1,2,2,3,5,2,5,2,2,1,1,.668296593558889
1970,411119723,6,32,20,13,5,30,16,38,15,28,6,33,2,12,7,29,8,28,16,32,15,30,6,13,22,11,5,18,3,12,21,29,10,13,2,30,MXD1_1753104514_5,2,3,2,2,7,3,6,2,5,2,1,1,2,.737718564442392
2031,411119726,4,28,16,8,19,29,6,26,14,20,21,38,17,31,22,13,14,12,6,8,22,28,9,26,16,36,15,39,21,12,20,30,10,13,15,26,MXD1_1753104514_5,2,3,2,2,1,4,2,2,3,2,2,1,1,.946815774070993
1728,411119729,16,20,12,25,3,29,15,8,13,38,6,28,14,7,1,26,16,33,9,25,13,24,6,26,2,29,12,37,3,31,1,25,22,35,5,26,MXD1_1753104514_5,2,3,1,4,6,2,6,2,5,2,1,1,1,.946815774070993
1617,411119733,13,33,32,30,16,31,28,10,5,20,4,17,8,9,30,13,17,25,6,34,18,2,35,26,19,5,8,28,36,7,6,3,12,20,11,36,MXD1_1753104514_5,2,3,3,4,8,3,6,7,13,2,2,2,1,1.1038873506711
825,411119734,37,29,3,24,16,11,27,29,10,22,17,12,19,37,9,39,30,13,3,11,10,24,27,23,15,21,38,8,35,25,33,1,6,13,3,14,MXD1_1753104514_5,2,3,2,3,8,1,1,1,1,1,2,1,1,.737718564442392
1390,411119743,40,26,2,28,7,29,5,20,23,35,6,17,34,38,6,30,15,17,16,19,3,18,7,28,5,38,10,24,3,27,14,35,2,17,3,38,MXD1_1753104514_5,2,3,1,2,7,3,6,2,11,2,1,2,1,.573519223124488
561,411119757,10,12,3,26,22,23,17,13,2,24,27,25,10,35,37,38,3,33,5,32,1,34,8,11,6,20,5,30,21,35,17,31,6,25,16,12,MXD1_1753104514_5,1,3,2,5,1,3,4,2,5,2,2,1,1,.859630826210321
2057,411119759,34,27,16,28,6,35,2,30,3,23,10,26,5,7,15,33,23,18,16,24,3,28,12,29,9,38,34,35,12,30,14,23,10,17,3,29,MXD1_1753104514_5,2,3,2,4,8,3,6,6,3,2,2,1,2,.737718564442392
1801,411119766,15,37,30,27,18,25,36,29,6,17,31,4,38,33,40,14,29,39,35,22,4,23,5,21,6,16,9,10,2,26,21,8,15,6,35,27,MXD1_1753104514_5,2,3,2,2,5,2,6,3,9,2,1,1,2,1.1038873506711
2383,411119771,9,28,16,29,7,11,40,38,5,28,10,31,6,4,16,35,9,29,7,38,2,28,3,25,6,20,23,29,10,18,16,30,2,25,27,35,MXD1_1753104514_5,1,3,2,5,1,3,4,6,9,2,1,1,1,.859630826210321
1514,411119772,37,21,1,38,29,40,4,15,25,32,10,26,14,19,17,34,9,15,6,24,1,19,4,12,8,36,5,30,14,37,9,18,24,19,5,14,MXD1_1753104514_5,2,3,3,2,2,2,6,2,5,2,2,1,2,1.1038873506711
1945,411119779,37,38,4,36,5,21,16,29,12,28,6,23,3,38,15,35,17,11,16,28,22,36,6,25,10,35,23,26,17,29,15,27,13,39,9,11,MXD1_1753104514_5,2,3,2,3,6,3,5,2,5,2,2,1,2,1.1038873506711
1395,411119781,19,11,6,31,40,1,10,39,5,28,23,24,7,30,14,36,10,33,15,3,40,12,9,31,20,38,8,24,14,28,22,33,4,36,21,1,MXD1_1753104514_5,2,3,3,2,6,1,5,6,9,2,2,2,2,1.98492795502504
1517,411119782,33,12,4,14,8,25,9,29,36,13,21,24,39,18,10,25,6,19,2,29,3,16,10,24,6,18,3,26,9,12,7,27,22,23,3,29,MXD1_1753104514_5,2,3,1,2,5,3,5,2,5,2,2,1,1,1.1038873506711
1934,411119785,17,28,9,38,11,20,6,7,27,32,25,35,1,16,2,30,17,34,40,29,3,20,9,12,30,38,10,37,2,39,5,40,3,16,37,27,MXD1_1753104514_5,2,3,2,3,1,2,5,3,9,2,2,1,2,.946815774070993
2307,411119787,40,26,8,35,9,18,10,28,7,13,37,25,22,34,6,18,9,30,10,37,3,13,17,26,22,35,16,25,29,31,15,1,9,13,15,12,MXD1_1753104514_5,1,3,2,4,7,3,6,4,10,2,2,1,2,.859630826210321
2309,411119790,37,28,3,27,10,19,6,12,22,29,1,13,33,17,2,30,6,11,16,31,4,28,7,14,3,29,2,17,21,19,1,15,8,18,40,28,MXD1_1753104514_5,2,3,1,3,1,1,5,2,5,2,2,1,2,.573519223124488
2268,411119792,32,12,28,17,25,24,2,26,34,4,27,19,32,11,9,12,5,31,18,35,19,10,4,14,8,28,29,22,24,27,2,34,26,30,37,39,MXD1_1753104514_5,1,3,2,1,8,2,2,2,5,2,1,2,2,.859630826210321
432,411119797,31,27,13,24,10,18,12,29,9,5,25,32,39,36,19,17,29,24,13,22,7,20,23,37,12,30,22,14,27,32,4,25,10,31,33,21,MXD1_1753104514_5,1,3,2,4,1,3,6,2,4,2,1,2,1,1.10328255972359
2336,411119807,17,26,39,13,10,38,3,29,19,25,22,35,2,38,6,18,9,39,3,12,8,13,21,25,10,26,9,15,6,30,16,12,22,18,17,13,MXD1_1753104514_5,2,3,1,2,7,2,5,2,9,2,2,2,2,.573519223124488
948,411119810,8,29,4,25,1,39,10,36,8,28,20,35,2,38,6,34,4,31,3,30,5,29,4,23,19,38,3,35,6,39,17,11,21,27,24,35,MXD1_1753104514_5,1,3,2,5,6,3,4,3,7,2,2,1,1,1.28631112329101
25,411119817,10,38,27,26,5,40,11,30,10,7,8,35,16,18,3,40,22,36,4,30,10,20,6,19,9,39,11,17,8,30,4,28,3,13,2,20,MXD1_1753104514_5,1,3,2,2,1,3,2,2,10,2,2,1,1,1.10328255972359
2239,411119825,3,35,21,28,6,29,4,35,3,17,22,24,9,38,14,40,12,15,5,6,2,38,1,24,27,34,17,12,6,15,5,30,3,39,10,14,MXD1_1753104514_5,1,3,1,5,1,2,6,5,11,2,2,2,1,.668296593558889
1949,411119827,2,34,10,20,1,29,14,27,5,31,8,38,13,35,6,32,15,30,7,33,9,26,2,21,18,31,13,11,3,23,12,26,8,37,10,34,MXD1_1753104514_5,1,3,1,4,6,3,5,2,10,2,2,2,2,1.10328255972359
1538,411119832,33,14,21,8,36,12,13,32,26,7,15,2,10,40,32,22,17,38,25,3,12,21,1,14,24,5,22,10,8,29,28,19,16,9,6,24,MXD1_1753104514_5,1,3,1,1,2,2,2,2,5,2,2,2,1,.668296593558889
2345,411119836,9,3,32,29,37,13,40,12,6,28,21,23,10,39,15,25,34,26,22,36,10,25,5,35,6,11,39,24,9,26,7,13,20,28,6,12,MXD1_1753104514_5,1,3,2,5,8,3,6,4,10,2,2,1,2,.859630826210321
1585,411119857,35,19,17,28,10,25,5,15,40,12,7,18,9,19,33,13,8,28,5,18,3,24,23,29,6,25,9,12,8,21,16,13,6,24,3,19,MXD1_1753104514_5,2,3,1,1,6,3,1,2,10,1,2,2,1,.946815774070993
968,411119858,23,10,22,35,19,39,16,38,17,26,14,8,6,25,5,24,19,10,8,7,15,25,17,32,16,35,5,36,6,38,15,26,16,24,12,25,MXD1_1753104514_5,1,3,2,1,8,4,2,4,10,2,2,1,1,.859630826210321
1942,411119861,5,29,7,26,9,25,10,23,17,32,22,24,6,39,2,31,9,26,21,30,16,29,1,25,10,13,3,28,2,40,10,39,22,26,5,24,MXD1_1753104514_5,1,3,1,5,6,2,4,4,10,2,2,1,2,.859630826210321
481,411119862,10,15,16,29,12,24,9,17,32,23,3,40,13,28,33,26,8,18,10,19,3,20,33,24,1,29,9,26,7,14,12,18,10,27,3,24,MXD1_1753104514_5,1,3,2,1,6,1,3,4,10,2,1,1,1,1.28631112329101
471,411119864,3,30,9,7,14,13,3,19,5,24,16,18,6,31,29,12,4,8,2,33,5,35,4,30,16,13,15,12,14,7,9,35,5,18,15,19,MXD1_1753104514_5,2,3,2,1,6,3,5,4,10,2,2,1,1,1.1038873506711
2280,411119865,6,33,4,1,15,12,14,13,16,3,17,25,6,27,5,1,15,19,16,34,4,38,3,32,5,29,8,28,9,34,6,38,11,31,15,13,MXD1_1753104514_5,1,3,1,1,6,3,5,4,10,2,2,1,1,1.10328255972359
1718,411119869,9,26,35,22,4,40,7,36,15,27,24,29,14,28,39,17,36,25,35,20,28,38,27,24,9,11,6,17,22,4,30,2,12,26,9,25,MXD1_1753104514_5,1,3,1,1,8,2,1,6,5,1,1,1,1,.668296593558889
1721,411119876,22,24,8,27,3,38,2,35,13,18,21,29,9,7,40,26,14,38,2,32,21,27,3,19,9,33,15,23,37,34,10,26,36,17,40,38,MXD1_1753104514_5,1,3,1,5,1,2,1,3,9,1,2,1,1,.668296593558889
2402,411119890,3,32,40,11,24,36,9,19,16,12,20,7,22,5,6,27,4,33,7,31,19,5,10,28,35,15,27,25,34,4,6,2,1,17,4,13,MXD1_1753104514_5,1,3,1,2,6,1,6,7,13,2,2,2,2,1.10328255972359
1846,411119893,8,27,1,7,31,26,2,20,17,27,34,29,25,21,24,36,8,26,2,11,3,38,6,36,9,35,10,39,34,25,17,29,9,26,33,28,MXD1_1753104514_5,2,3,2,4,1,3,4,3,9,2,2,1,1,.946815774070993
1876,411119912,11,31,3,20,4,23,1,29,2,40,12,25,13,19,8,38,16,35,3,21,2,20,26,23,4,38,1,18,16,28,14,19,3,23,10,18,MXD1_1753104514_5,1,3,1,2,8,3,5,3,9,2,2,1,1,.668296593558889
2069,411119917,24,23,9,26,17,27,16,25,6,7,10,31,1,30,8,11,15,24,3,35,34,18,17,20,9,25,6,23,10,29,16,26,9,7,15,36,MXD1_1753104514_5,2,3,2,2,7,2,6,4,10,2,2,2,2,.737718564442392
113,411119920,2,25,9,28,6,12,3,19,5,35,34,25,8,18,6,11,10,13,3,28,2,35,34,17,1,13,9,11,33,24,34,38,37,11,10,20,MXD1_1753104514_5,1,3,2,4,1,3,5,4,10,2,1,1,2,1.10328255972359
1269,411119925,18,29,15,38,6,26,10,30,16,12,14,28,15,2,34,26,37,13,6,29,23,9,33,7,14,26,15,36,22,13,16,19,3,25,17,24,MXD1_1753104514_5,2,3,2,4,2,1,6,2,10,2,2,2,2,.737718564442392
1735,411119928,24,35,7,14,5,29,9,26,40,28,34,15,6,16,8,26,22,20,1,16,9,38,10,15,36,14,8,39,3,32,4,30,5,15,8,33,MXD1_1753104514_5,2,3,1,2,8,3,6,2,5,2,2,1,2,.573519223124488
302,411119930,30,32,11,40,15,24,39,19,17,16,10,30,3,26,6,8,2,33,39,31,13,19,10,28,15,26,25,37,23,4,6,18,26,39,37,4,MXD1_1753104514_5,1,3,2,1,2,3,2,2,10,2,1,1,1,.859630826210321
102,411119932,22,21,36,33,2,25,10,4,20,26,15,24,13,33,6,29,2,28,10,27,4,39,5,35,34,29,8,26,23,25,3,32,5,21,16,28,MXD1_1753104514_5,2,3,1,5,8,2,6,3,8,2,2,2,2,.573519223124488
989,411119952,23,12,20,30,1,17,40,24,10,26,27,37,2,28,23,18,21,33,22,31,10,12,7,14,3,26,9,33,23,19,15,24,3,34,22,25,MXD1_1753104514_5,1,3,1,4,1,1,6,4,11,2,2,2,1,.668296593558889
375,411119970,13,30,6,27,40,34,9,26,8,24,2,35,6,29,3,27,1,39,15,23,14,20,5,25,10,38,3,35,1,29,10,26,6,25,16,38,MXD1_1753104514_5,2,3,1,2,6,1,6,2,5,2,2,1,1,.946815774070993
2352,411119975,11,10,34,23,2,18,31,27,4,1,26,17,13,32,39,5,27,30,38,15,14,32,39,21,31,1,10,24,2,32,36,27,40,22,11,20,MXD1_1753104514_5,1,3,1,4,2,3,4,4,10,2,1,1,1,.668296593558889
84,411119983,36,19,22,28,23,14,10,32,2,17,36,15,22,26,3,16,37,24,33,26,8,19,7,29,39,15,30,21,32,26,8,29,9,39,11,15,MXD1_1753104514_5,1,3,2,2,2,3,1,3,2,1,2,1,1,.859630826210321
2347,411119984,22,24,8,14,2,19,3,28,13,38,12,35,10,26,2,27,20,16,6,29,9,14,10,17,3,15,13,26,8,29,6,14,9,16,10,23,MXD1_1753104514_5,1,3,1,5,4,3,6,4,4,2,2,2,2,1.10328255972359
2174,411119987,2,39,5,12,1,31,21,29,27,26,3,7,6,24,16,32,8,26,21,18,6,35,10,13,16,29,9,18,1,28,25,12,22,38,3,11,MXD1_1753104514_5,1,3,1,1,3,3,6,3,9,2,2,1,1,1.28631112329101
1936,411119988,16,26,25,13,40,28,24,38,6,1,15,4,22,32,40,35,25,26,5,39,9,28,24,12,10,23,6,33,16,35,21,17,24,19,9,38,MXD1_1753104514_5,2,3,2,1,8,2,1,1,1,1,2,1,1,.946815774070993
